id,datetime,url,label,summary,cause,effect,sentiment,coins_mentioned
436,2023-05-16,https://cryptonews.com/news/this-key-on-chain-indicator-will-soon-join-the-list-of-those-signalling-a-bitcoin-btc-bull-market-is-here.htm,1,"Multiple on-chain indicators suggest Bitcoin is entering a new bull market, with the Realized Price indicator about to trigger a historically reliable bullish signal. Technical analysis shows Bitcoin has recovered from oversold conditions and may be in the early stages of a potentially three-year bull run. Various pricing models, including Stock-to-Flow and Rainbow Chart, point to significant upside potential following the upcoming halving event.","The Realized Price crossing above the Realized Price of Long-term Holders indicator is about to trigger, which has historically preceded major Bitcoin bull markets. Additionally, eight Glassnode indicators have been signaling a bull market for six weeks, and Bitcoin's cyclical pattern suggests the bear market ended in November 2022.","Bitcoin's Realized Price has risen above $20,000 while Long-term Holders' Realized Price is just under $21,000. Price models suggest Bitcoin could reach $55K as fair value currently, with potential targets of $200-300K (8-13x gains) or even above $500K (18.5x gains) in the next post-halving cycle.",bullish,BTC
437,2023-05-16,https://cryptonews.com/news/valkyrie-goes-for-leveraged-bitcoin-futures-etf-dubbed-bufd-regulatory-filing.htm,1,"Valkyrie filed an application with the SEC to launch a leveraged bitcoin futures ETF with ticker symbol BTFD ('buy the f***ing dip'). The fund would invest in bitcoin futures contracts rather than direct bitcoin exposure and is designed for sophisticated investors only. This filing comes amid ongoing regulatory debates about bitcoin futures ETFs versus spot bitcoin ETFs, with Grayscale currently suing the SEC over the approval disparity.",Valkyrie's SEC filing for a new leveraged bitcoin futures ETF application,"No specific price movements mentioned, but adds to the growing number of bitcoin futures ETF products following SEC's first approval in October 2021",neutral,BTC
438,2023-05-16,https://cryptonews.com/news/bitcoin-problem-us-says-prominent-hedge-fund-manager-paul-tudor-jones.htm,1,"Billionaire hedge fund manager Paul Tudor Jones stated that bitcoin faces significant regulatory challenges in the US, with various agencies disagreeing on how to classify it. Despite these problems, Jones plans to maintain bitcoin as a small portion of his portfolio for diversification. Bitcoin has declined dramatically from its November 2021 peak of nearly $68,000 to around $27,000 as of the article date. US lawmakers are working on legislation to clarify the regulatory framework for cryptocurrencies.",Unfriendly US regulatory environment and uncertainty over whether bitcoin and other cryptocurrencies should be classified as securities or commodities,"Bitcoin price has fallen from close to $68,000 in November 2021 to close to $27,000 as of the article date",mixed,BTC
439,2023-05-17,https://cryptonews.com/news/bitcoin-startup-river-raises-35-million-funding-round-supported-by-billionaire-peter-thiel.htm,1,"Bitcoin startup River secured $35 million in Series B funding led by Kingsway Capital amid declining VC investment in crypto. The company offers Bitcoin services including brokerage, custody, mining, and wallet services, with plans to expand its B2B Lightning Network segment. CEO Alex Leishman cited a new wave of institutional Bitcoin interest driven by traditional banking failures rather than speculation.","Bank failures and deposit runs serving as a wake-up call to investors about traditional finance shortcomings, driving new wave of institutional Bitcoin adoption","Lightning Network transactions experiencing higher demand and accelerated growth, leading to higher on-chain fees",bullish,BTC
440,2023-05-17,https://cryptonews.com/news/tether-plans-15-of-its-net-profits-into-bitcoin-move-of-confidence.htm,1,"Tether, the world's largest stablecoin issuer, announced plans to invest 15% of its net profits into bitcoin to strengthen and diversify its reserves. The company reported a record Q1 net profit of $1.48 billion and total excess reserves of $2.44 billion. This move demonstrates Tether's confidence in the cryptocurrency market and alignment with bitcoin as a transformative technology. Meanwhile, US lawmakers continue working on stablecoin regulation legislation.",Tether's announcement to invest 15% of net profits into bitcoin to strengthen reserves and diversify its portfolio,"No specific price movements mentioned, but the article notes bitcoin's historical context - falling from a high of almost $69,000 in November 2021 to around $27,000 as of the article date",bullish,"BTC,USDT,USDC,BUSD"
441,2023-05-17,https://cryptonews.com/news/metric-of-bitcoin-btc-price-momentum-just-fell-its-lowest-since-march-now-good-time-buy.htm,1,"Bitcoin's Z-score to its 200-Day Moving Average has fallen to its weakest level since March, dropping below 1.0 after reaching 2.27 when Bitcoin hit highs above $31,000. This momentum loss comes as traders book profits and temper optimism amid regulatory uncertainty and high transaction fees from BRC-20 tokens. Historically, a Z-score near 1.0 has been a good buying opportunity during bull runs. While near-term bearish predictions suggest a potential retest of $25,000 support levels, longer-term indicators suggest Bitcoin may be in the early stages of a new bull market.","Traders booking profits after impressive rally, uncertainty about US crypto regulation, Federal Reserve interest rate policy, and high Bitcoin transaction fees due to surge in BRC-20 token popularity","Bitcoin's Z-score to 200DMA fell from 2.27 to under 1.0, indicating weakened price momentum after hitting yearly highs above $31,000. Daily active users and new addresses have declined significantly despite record transaction volumes",mixed,BTC
442,2023-05-19,https://cryptonews.com/news/ripple-launches-platform-help-governments-issue-cbdcs.htm,0,"Ripple launched a new CBDC Platform on Thursday to help central banks, governments, and financial institutions issue their own central bank digital currencies. The platform offers ledger technology for managing both wholesale and retail CBDCs from start to finish. While 114 countries representing over 95% of global GDP are exploring CBDCs, the technology faces opposition in the US, with Florida Governor Ron DeSantis signing a bill to ban CBDCs and Senator Cruz introducing federal legislation against Fed-issued CBDCs. The platform aims to enable instant settlement of domestic and cross-border payments while reducing risk.",Ripple's launch of a new CBDC Platform targeting central banks and financial institutions for digital currency issuance,No specific price movements or numerical market changes mentioned in the article,neutral,XRP
443,2023-05-19,https://cryptonews.com/news/president-bidens-crypto-mining-tax-isnt-going-happen-sen-lummis-says.htm,0,"US Senator Cynthia Lummis rejected President Biden's proposed 30% tax on cryptocurrency miners at the Bitcoin 2023 Conference, calling it unlikely to pass. The tax would be phased in over three years starting in 2024. Lummis discussed her comprehensive crypto regulation bill with Senator Gillibrand, which will be reintroduced with added consumer protections. The House is expected to move on stablecoin legislation first before the Senate addresses broader crypto regulation.",Senator Lummis' opposition to Biden's proposed 30% mining tax and announcement of reintroducing comprehensive crypto regulation bill,"No specific price movements mentioned, but potential positive sentiment from regulatory opposition to mining tax and progress on comprehensive crypto legislation",bullish,BTC
444,2023-05-20,https://cryptonews.com/news/democratic-presidential-candidate-kennedy-lays-out-campaign-promises-for-bitcoin.htm,0,"Democratic presidential candidate Robert F. Kennedy Jr. announced at the Bitcoin 2023 Conference that he would accept bitcoin campaign donations and protect bitcoin holders' rights if elected president. He promised to reverse government hostility toward the crypto industry and ensure the US remains a global crypto hub. Kennedy emphasized that bitcoin is not a security and should remain unregulated as such, while also announcing his campaign would be the first to accept bitcoin donations through the Lightning Network.","Robert F. Kennedy Jr. making pro-bitcoin campaign promises at Bitcoin 2023 Conference, including accepting bitcoin donations and protecting crypto rights as president",No specific price movements or numerical market changes mentioned in the article,bullish,BTC
445,2023-05-21,https://cryptonews.com/news/new-uniswap-coins-on-a-good-buy-if-bitcoin-price-has-topped-wall-street-prediction.htm,1,Error processing article,Unknown,Unknown,neutral,
